,tweet,label
1818,#NewTone RT @NolteNC: Former Obama Czar Calls Romney 'Douche' On CNN  http://t.co/jGRIcFqE via @BreitbartNews,0
1819,Mitt <e>Romney</e> avoided military service by seeking & receiving 4 <a>draft deferments</a> yet was <A>early supporter of Vietnam War</a>. http://t.co/MOpdlzfH,0
1820,@mboyle1 <E>Romney </E>line for debate: While I was creating <A>jobs 4 ordinary americans</A> at Bain my opponent was creating jobs 4 Wright & Ayers #tcot,0
1821,At last â€” <E>Romney's<E><A> Tax Plan</A> explained â€” http://t.co/7IomBM3I,0
1822,Awk moment when you read a comment about <E>Romney</E> and you laugh out loud in class. LOL. #icant,0
1823,<a>Charities</a> Would See Gifts Shrink Under <e>Romney</e>â€™s<a> Tax Ideas</a> http://t.co/LYDzFDzE via @BloombergNews,0
1824,I wonder if <e>Romney</e> will share any specifics on his<a> tax plan<a> tonight,0
1825,Opinion: <e>Obama</e> and<e> Romney</e><a> Deadlocked in Virginia </a>â€“ NBC4 Washington (blog) http://t.co/6anRvJvs,0
1826,@cenkuygur TYT left out one important reason <a>Trisha is voting </a><e>Romney</e>. Mitt rhymes with tit. That could sway some votes.,0
1827,"@spider_jones @AJEnglish Oh they are <a>going to the polls .... & voting for</a> <e>Romney</e>, at least the ones I know.",0
1828,@hsofia Old guy was <a>standing alone</a> on the side of Rt 9 the other day waving a <e>Romney/Ryan</e> sign and<a> shouting to traffic</a>. #LonelyGuy,-1
1829,"<e>Obama qyouestion: Since you think <e>Romney</e> is bad becayouse he <a>made millions in byousiness</a>, how did you become a millionaire as a ""commyounity organizer""?",0
1830,</a> â€œSupporterâ€ at <e>Romney</e> Event Likely a <a>Liberal Plant</a> http://t.co/zQH9HmcQ via @gatewaypundit,0
1831,@Soonersuester @mdenehie  RT @TeaPartyCat: </e> has revealed all the details of his <a>tax plan</A> on a new site http://t.co/vRvKB0B7,0
1832,"Chasing the<a> Reagan Legacy</a>: <e>Mitt Romney </e>and Paul Ryan, like so many Republicans today, continually try to grab on... http://t.co/cEyd6SsF",0
1833,<e>Romney </e>confirms that his former Bain partner was an al Qaeda operative. <a>Just kidding</a>. I wanted to<a> lie like Mitt </a>to see how it feels.,0
1834,"@crowleyCNN Dear New York, what <a>makes the city beautiful?</a> Wall Street, Main Street and Jobs. Vote <e>Romney-Ryan</e> for <a>jobs and prosperity</a>.</a>",0
1835,<e> Romney</e>â€™s â€˜<a>Six Studies</a>â€™ Validating <a>Tax Math</a> Face Growing Scrutiny | TPMDC http://t.co/94fVrjpP,-1
1836,<a> Offensive</a> 'Put the White Back in the White House' <a>-Shirt spotted at <e>Romney</e>rally </a>http://t.co/AdLb2yEU @Reince somebody's race card's showing,0
1837,Live Blog: <e>Obama </e>& <e>Romney's </e><a>Town Hall Debate </a>http://t.co/9A65Gagu,0
1838,#<a>Romney</a> (+ 9219 points) beats <e>#Obama </e>so far  in <a>25trends Elections 2012 analyses  </a>#<a>debate</a> #tcot #p2 #sensata http://t.co/bdIZ2LmV,0
1839,<a>Koch Brothers Go All In on</a> <e>Romney-Ryan</e> http://t.co/5TVBU9q6 #econ #mises #keynes,0
1840,@4lala laughing out loud at <e>Romney</e>-ists who rear end<e> Obama</e> supporter cars because they could not see them down the road with their headlights off.,0
1841,"Dear friends who <A>plan to vote</A> for <e>Romney</e>,I can not invite you to my wedding, if I'm not allowed to have one.",0
1842,<e> Romney </e><a>Tax Plan Website:</a> Dems Punk GOP Platform With http://t.co/ubFbfTu1 http://t.co/lrtPeyuy via @HuffPostMoney,0
1843,Media Make<a> Unsupported Claim </a><e>Romney</e><a> Supporter Wore Racist T-shirt </a>at Rally http://t.co/guZPOL0p via @BreitbartNews,0
1844,I found a <a>site with all the details</a> on <e>Mitt Romney</e>'s $5 <a>trillion tax plan</a>. It's as simple as clicking a button. http://t.co/7Sjfkadp,-1
1845,<e>Romney</e> will show Americans the light at the end of the tunnel 2moro night!<a>#debate</a> #MittRomney,0
1846,Watch:  2012 <a>Presidential Debates</a>:<e> Obama </e>Needs Knockout: President Obama faces<e> Mitt Romney</e> for the second debate... http://t.co/kmCbWvi0,0
1847,"â€œ@YahooNews: <e>Obama's story</e>, <e>Romney's story, </e>and the truth: Previewing tonight's <a>big debate</a>: http://t.co/rkcLmBlGâ€team Obama ::)",0
1848,@ArcticEase The cable company should give me a rebate for even making me listen to <e>Romney </e><a>speak</a> at all.,-1
1849,@disamo I wanted them to explain how <e>Romney</e> would benefit them and niether could but kept accusing black people of only supporting,1
1850,<e>Romney </e>Dumps <a>Sensata Stock</a> To His Charity to Avoid <a>Tax in 2011 Returns </a>http://t.co/03Mz9JHW,0
1851,"Key To Low-Information Voters - â€œ<e>Obama</e> â€¦ simply needs to invite voters to see that Romney, the product, will... http://t.co/o6lT8fgo",0
1852,If you are a <a>women</a> this is why you should vote #Democrat http://t.co/PSVHOyZT #Election2012 #<e>Obama </e>#<e>Romney </e>#Republican #GOP #tcot #RR2012,-1
1853,Plz flw @Gossip_Gorilla: Luke Skywalker: Romney Is A 'Snake... http://t.co/aymfIDcr <a>#LoadingSlideshow</a> #LukeSkywalker #<e>MittRomney</e> #RonPaul,-1
1854,Even FOX had to admit the math of <e>Romney's </e><a>Tax plan</a> does not work. No problem because GOP voters do not care about <a>facts or math</a>. Mitt knows this.,-1
1855,"""@fredthompson: According to the IRS,<a> Big Bird's net worth<a> is actually 50% greater than <e>Mitt Romney's</e>... #tcot""",0
1856,Broken Promises: <e>Romney's Massachusetts Record</e> http://t.co/FqNdA9QU via @youtube,0
1857,<E>Romney </e><a>changing positions </a>more then a <a>exsperienced hooker.</a>. http://t.co/JHBHlyJC,-1
1858,"<a>POL</a>L: <e>Obama</e>, <e>Romney </e><a>tied </a>in New Hampshire http://t.co/LZ89IblQ",0
1859,who cares about #<a>Romney</a> when there is KIAN!! ;) @KianLawley,0
1860,@SherreaDacus The workers<A> protesting</A> on the ground at the <A>#Sensata</A> plant are saying that the <E>#Romney</E> Campaign has called the cops on them.,0
1861,Bandz A Make <A>Her</A> Dance. Stamps A Make Her Twerk. But If><E> Mitt Romney</E> Becomes President You Hoes Gone Have To Work.,1
1862,"<E>Romney's</E> Bain helped Philip Morris find a new generation of ""<A>replacement smokers</A>"" http://t.co/rU3SgCYG",1
1863,"""@IslandGalObama: Let President <e>#Obama<e> finish what he started. #<e>DontLetRomneyBushItUp</e>""",-1
1864,"Time to close. RT @ppppolls FL poll finds a razor tight race- <e>Mitt Romney</e> leads 49-48, a 5 point improvement for him compared to 3 weeks ago",0
1865,There are<e> Romney-Ryan</e> yard signs in every yard up and down my street. It's awesome. Exactly how it should be,0
1866,It's unbelievable to me that <a>#Sensata </a>isn't trending yet. I've noticed so many tweets about the subject. GoTeamSensata!!! #Bain #<e>Romney</E>,0
1867,"On eve on second debate, Romney on the rise â€“ CBS News: The Guardian On eve on second debate, Romney on the rise... http://t.co/zk94lfst",0
1868,<e>Mitt Romney </e>and Paul Ryan will save Ameareica fareom the <a>socialistic policiies </a>of the Democareatic Paarety that are destareoying futuaree of ouare countarey.,0
1869,George Romney aide on <e>Mitt Romney<E>: â€œIt seems that Mitt would say and do anything to close<e>alâ€”or an election</e>.â€ http://t.co/dsjqpbSV,1
1870,<a>Death threats</a> against <e>Mitt Romney </e>proliferate http://t.co/qmLEoO8b via @TwitchyTeam,-1
1871,"If the  <a>empty suit</a> called <e>Romney <e>had guts, he would decry voter suppression & rail against Koch Bros. <a>employee coercion.</a>",-1
1872,"@ToddKincannon Openly <a>racist<a>, <e>Romney</e> supporter. Not much more needs to be said.",1
1873,@QyoueenDeleona Tryou. <a>Mitt Romney</a>. So you woyouldnt let your kiids go to school?,-1
1874,The similarity between iOS purists and <e>Mitt Romney<a>: http://t.co/vgogv0af<a> #mobile #<a>technology<a>,0
1875,@KatrinaNation <e>Romney<e>looked great in last <a>debate <a>and Ryan did great with facts last week!,0
1876,Even <a>Fox News</a> doesnâ€™t buy <e>Romney<e>â€™s â€œsix studiesâ€ on <A>tax policy <a>http://t.co/xNnCHn9n via @zite,0
1877,Swing States poll:<a> Women </a>push<e> Romney </e>into lead http://t.co/vcoR5eOR via @USAToday,0
1878,I just purchased <a><e>Romney <e>R Long-Sleeved T-Shirt</a> from http://t.co/CVuPtORo http://t.co/wSBpPEJp .... #TCOT . My little way of<a> showing support<a>,1
1879,Marlboro Mitt: Latest Attack On<e> Romney</e> Links Him To <A>Plan Pushing Cigarettes On Kids </a>http://t.co/iFCyg9CZ #tv #news,-1
1880,@dailykos <a><E>Mitt Romney's jobs plan<e/> math<a/> is as bogus as his <a>tax plan</a> math http://t.co/GtB8ot3a #P2,0
1881,Fuck is <e>Romney<e> talking about <a>raising taxes</a> for? Bitch we already paying $1.09 for a small ass bag of chips full of air.,0
1882,Good morning! Ready for Gov.<e> Romney</e> to <A>kick some charlatan's Ass tonight!</a>!<a> #debate2012 #tcot #NOPE2012,1
1883,Short Axelrod: We <a>spent millions of dollars</a> explaining who <e>Romney </e>is to the voters. Then he <a>rudely denied<a> our description at the debate.,0
1884,Just got out of church <a>preaching politics<a>. What the.? I should vote for <e>Mitt Romney?</e> Since when did the Church start telling me how to vote?,-1
1885,"Clarity & Leadership! Listen -> <E>Mitt Romney </e><a>Full Foreign Policy Speech</a>, Hope is Not a Strategy! - YouTube http://t.co/KHTj1cKT",1
1886,No way! RT @nprnews: Study: Secret Donors Significantly Fueling Pro-Romney TV Ads http://t.co/y6JU9tWm,0
1887,Ready for the <e>Obama /Romney </e>presidential debate round 2,0
1888,Shocking? Pay attention ya'll. RT @HuffingtonPost:<e> Romney</e> supporter wears shocking <a>racist t-shirt to campaign event  </a>http://t.co/FGOOqQEF,0
1889,Prophetic poll says <e>Romney </e>will<a> win presidency</a> http://t.co/cK0ViGk1 via @sharethis,0
1890,"If<e> Romney</e>win, we ALL fucked.",0
1891,"Excellent description: RT @Salon: <e>""Mitt Romney </e>is... a human sand castle, reshaped by every incoming tide"" http://t.co/SW4dJIKN",1
1892,@KevinWGlass vote <e>Romney</e>because<A> Piers's gut</a> says so!,0
1893,<a> Interactive Website</a> Makes Fun of <e>Romneyâ€™s</e><a> Tax Plan<a> http://t.co/TjJmx4tQ,0
1894,What does it take to get discredited in DC? Failed Iraq neocon Dan Senor dictating <e>Romney's</e><a> foreign policy </a>http://t.co/EtyPWNNK,-1
1895,"if<e>Romney</e> become Pres., you all think he gone <a> rid of perms</a>?",0
1896,"<a> Taxes,</a><a> charity cost <a><e>Romney</e> 57.9 percent of <a>income </a>| http://t.co/6QVGvnCV#.UHwQ8sXA-4d#.UHwQ8sXA-4d: http://t.co/ru7WfXVd via @DCExaminer",0
1897,@BrianDuffield Seven Psychopaths...? You're skipping <E>Romney's</E> comeuppance 2moro night to watch old recordings of the <A>GOP primary debates?</A>,0
1898,President Clinton Explains <E>Mitt Romney's</E><A> $5 Trillion Tax Cut:</A> http://t.co/Ge3jKf7x via @youtube,0
1899,@Obama2012<E> ROMNEY</E> is a big idiot! <E>Obama</E> deserves to win this ;) he is amazing<3And i do not even live in America xD,0
1900,#DebatePredictions The only chance Obama: attack Romney. He has NOTHING  on HIS record. Notice he did not mention Obamacare at all at DNC?,1
1901,<e>Romney<e> is now +4 with Gallup LV. <a>Great result</a>,0
1902,"""Do they have another capsule that we can throw <e>Romney </e>and Ryan into??!? Send them on their way, minus the parachutes.""#RedBullStratos",-1
1903,Any <a>woman that votes</a> for <e>Romney</e>/Ryan in my opinion needs her head examined...these men obviously believe women are<a> second class citizens..</a>,-1
1904,http://t.co/EGkxDJ6b @_14655 @ClaraYul @CMuPHbI4 @CuecaDoSomers You can help <e>Romney</e> turn around the USA by <a>contributing</a>,1
1905,Voting 4 Romney!,0
1906,<e> Romney</e> has quite the <a>tax plan </a>going on... http://t.co/KBDeGe2p,1
1907,"@EndHateRadio @talkmaster Yes, while <e>Romney</d> and Ryan are working the<a> </a> Rush is...still trying to find his...",0
1908,Bill Clinton Breaks Down Mitt <e>Romney's </e><A>Tax Plan 'Illusion'</a> For Obama Campaign (VIDEO) http://t.co/YdkRnInY via @HuffPostPol,0
1909,<e>Romney's</e><a> Tax Plan</a> finally revealed! http://t.co/iI2HA3Hq#Election2012 #Campaign2012 #Romney2012 #Obama2012,0
1910,<e>Mitt Romney </e>had to practice sitting on a stool for tonight's<a> debate.. I kid you not.,0
1911,Totally got into a<A> political debate </a>on fb w some middle aged man who kept spewing <A>racism and nonsense facts</a> as to why he supports<e> Romney.</e>,-1
1912,"So..... <e>Mitt Romney</e> is ahead right now 259 - Obama, 261 - Romney.... It's going to  come down to <a>Ohio from what the polls say</a>......holy shit",0
1913,<e>Romney</e> just does not feel right. He does not look like he should be our<a> president</a>,0
1914,<a>Another question</a> for <e>Mitt Romney?</e>  I know Paul Ryan thinks highly of the author Ayn Rand. Why do you feel Ryan will be good for the 100% ?,0
1915,<a>Real stakes in the Hofstra Hoe-down</a>: On what day and time will<e> Obama and Romney<e> speak at their party's 2016 Convention -- if at all.,0
1916,http://t.co/dxkknRHS Katy Butler Asks<e> President and <e>Romney </e>to Wear Purple: <a>As Spirit Day app…</a> http://t.co/OMevKW8t http://t.co/SbbsW46d,0
1917,"Op-Ed Columnist: Death by Ideology: Despite what<e> Mitt Romney </e>says, the<a> lack of health insurance</a> does kill people. http://t.co/zHeqFyfm",-1
1918,"""<e>Mitt Romney</e> is one of the greatest and most irresponsible<a> debt creators of all time."" MUST READ: http://t.co/CZ7qIPsz",0
1919,Koch brothers to workers: <a>Vote</a> for <e>Romney </a>or else http://t.co/lwhYhV10,0
1920,Mitt Romney does it for the ratchets,0
1921,Fuck Romney #randomtweet x) .l,0
1922,"<e>Romney </e>rolls onto <a>debate</a> stage in Heelies, does finger guns, fakes handshake/smoothes hair across temples. Economy recovers immediately.",-1
1923,"<e>Romney</e> may bring up his <A>""bipartisan"" record <a>in MA tonight. The #RealRomney does not think it is a<A> good idea</a>. http://t.co/RCq2fKfB",0
1924,"According to The New York Times, <e>romney</e><a> still stands to profit off of the Sensata<a> outsourcing: Read more at http://t.co/Is043WfQ #sensata""",0
1925,Have a look on how <e>Romney</e><a> can cut taxes </a>whithout raising other ones ;) :  http://t.co/32E6jJdL,-1
1926,Yo @Anon99Percenter can you hook me up with<e> Romney's</e> birth certificate? I'm not sure he is a legitimate candidate.,-1
1927,"""Robbin' Hood""â€”Armed Robbery And Redistribution In The Age Of Obama http://t.co/hVy0fsfS #tcot #teaparty #LNYHBT #RomneyRyan2012 #p2",0
1928,@JayandSteve #<a>sensata</a> is so sad but it just reinforces what we already knew about <e>Romney<e>. Thanks for reposting. http://t.co/AvE6j8bj,0
1929,Bonanza: <e>Romney</e>Raises <a>$170 Million in September</a> - Guy Benson http://t.co/u5zbqGmr via @townhallcom,0
1930,Debate aftermath: <e>Romney</e><a> hammers Biden on Libya remark</a> http://t.co/6HnWNKov #breaking #news #popular,-1
1931,"If you google image search <a>""completely wrong"" </a>a page fyoull of<e> Romney</e> pictures pop youp..coincidence?",0
1932,@edshow Wow they are idiots. I have been a CEO of nonprofits for 25 years & tell you they will <a>lose funding</a> over this. But <e>Romney </e>don't care.,0
1933,"@TwitchyTeam #stayRT @Emily2Rose2: I stole a <e>Mitt Romney<e><a> sign, that was my good deed for the day!",0
1934,For all the details on<e> Mitt Romney's </e> trillion dollar tax plan</a> visit http://t.co/no9M2YJS - http://t.co/Xii4rgcQ,0
1935,Umm excuses are . . . RT @JdotGrey: @Kris10_Joy   @theutmost  its not J's fault! C what had happen was.... *mitt Romney smirk*,0
1936,"<e>Obama,<e> Romney</e> Hunker Down for <a>Debate Prep<a/> - ABC News: ABC NewsObama, Romney Hunker Down for Debate PrepABC NewsP... http://t.co/Vg9tFVUA",0
1937,<e>Obama<e> campaign turns to Bill Clinton once again with<a> new web ad explaining how<a> <e>Romney's <e>tax plan </a>doesn't add up. http://t.co/OprLHuVr,0
1938,"<E>Obama</e> Prolly Called <e>Romney<e> And Said ""I Don't See How You Can <A>Hate From The Outside The White House,</a> You Can't Even Get In! Hahaha Leggoo",0
1939,Why is <e>Romney's</e><a> Facebook page on my feed<a/>? NO I will NOT like your page so stop asking.,0
