,tweet,label
1505,obama claims low skill jobs belong overseasshows his real lack of concern as it regards having all americans being able to work,-1
1506,obama should say i want world peace and drop the mic,0
1507, that exchange was a complete embarrassment for obama he had nothing to say in his defense,-1
1508,obama literally just said some jobs arent coming back and that he doesnt want lowskill jobs highskilled industry cant employ everyone,-1
1509, that case cant be madeobama  romney  and gotta give candy a high five she was subperb,0
1510,obama better make these  minutes count,0
1511,obama when i was president anyone else caught that lmfao,0
1512,jobs are not the answer wow mr obama,-1
1513,free enterprise systemsobama,0
1514,debates obama believes our tax  is his to give to his highest contributors,-1
1515,obama selfreliance but you didnt build that,-1
1516,now obama comes with the big lie he believes in risk taking self reliance etc oh come on first time ive heard him say it,-1
1517,gees obama loves free enterprise system who would have thought,0
1518,told yall obama was gon turn up tonight,1
1519,obama i want it to be equal opportunity for people to go to college yeeeaaah not for the whiiite kids le funny accent,0
1520,obama with the dagger,1
1521, i believe eveyone should play by the same rules by legislating that not everyone play by the same rules  obama,0
1522,rt if your for obama  ,1
1523,what a complete tool obama is,-1
1524,yeah obama won this debate for sure,1
1525,wow obamas not even answering the question and its about him debate,-1
1526,obama checkmate,-1
1527,  reference obama applause by blue crowd at afropunkdebate viewing debatebk,0
1528,playing by the rules is how the economy grows  obama debate,0
1529,im telling you obama is illuminate,1
1530,cannot believe obama just brought up the  thing,0
1531,given how many people think obama is a communistsocialist him saying that the free market is great is countering a misconception,-1
1532,so awkward seeing duran argue with james about obama on fb right now lol,0
1533, obama just said he believes in selfreliance thats  against all of his policies he wants people to rely on the government,-1
1534,obama finally brings up the  zinger save the bet point for last cnndebate democrat obama ,1
1535, class warfare is all obama has to run on debate cantaffordmore,0
1536, are you kidding me  i hate obama ,-1
1537,lol obamas closing statementheh emotive factual byebyeromney,0
1538,where were all the obama supporters after the last debate,0
1539,is it possible to believe in capitalism while bring a socialist thats what obama just said he wants us to believe debates,0
1540, voting for obama,1
1541,amennnnn  obama,1
1542,president obama you got my vote debates,1
1543,no doubt that obama talks a better game but the both suck the whole system sucks can i vote for a new government,0
1544,im i the only one that sees similarities between obama and ,0
1545,this final obama hit on the  percent comment is his best punch so far strong finish for obama debates,1
1546,awesome closing remarks for pres obama,1
1547, i wish president obama would have brought up the fact that the republicans want to get rid of minimum wage,1
1548,you just had to know that obama would close with a  jab,0
1549,obama talks so slow,0
1550,obama jus shut him down,1
1551,obama is a nice person,1
1552,im all for obama thats all im saying about this political crap,1
1553,obama won yay teamobama,1
1554, think obama won on the closing statement alone,1
1555,for people who prefer the sports analogies  obama was sitting on the  fastball,0
1556, cant stand to hear obamas voice anymore lies lies lies,-1
1557,obama definitely brought his a game tonight good job mr president,1
1558,obama came out guns blazing i believe he won this debate,1
1559,absolutely rt i think obama did a much better job in this debate vs the last one obama,1
1560,obama saves the best for last brings up  remark at the end of the debate last thing everyone hears he slams mittthetwit debate,1
1561,yeah obama never called it a terrorist attack in the rose garden called it an attack thats pretty broad barack,-1
1562,i love the love the obamas show for each other ,1
1563,yes first lady michelle obama is always on point,0
1564, if obama is reelected im going to purchase my first gun end of story romneyryan amen,0
1565,obama,1
1566,obama spoke more than  minutes longer than romney tonight debates,1
1567, i feel like that was just a game of mortal kombat and when obama said  the words finish him came on my screen,1
1568,close debate but i think obama took it,1
1569,this was a great debate good job obama,1
1570,now thats the assertiveness i want to see from president obama,1
1571,president obama was better he was more specific confident msnbc it might be easily considered obamas best debate performance,1
1572,hempstead brought out the aggression in obama,0
1573,clear victory for president obama,1
1574,number one reason i hate obama because killing a child should never be legal even if you consider it just a group of cells,-1
1575, man im amazed how much of a liar fake and moron obama is he has really outdone himself debates romneyftw,-1
1576,clear victory for pres obama to this debate  ,1
1577,obama went for the kill tonight,1
1578,to me who won the debate is obama yall already know dont care what nobody say,1
1579,wow obama did phenomenally,1
1580,obama did lie about the arizona immigration model success reference though,-1
1581,bring jobs back o obama,0
